mode1r,mode1i,mode2r,mode2i,other_moder,other_modei,g_phase,time
-0.166937757,-0.967331493,-0.466062573,-0.406207833,,,,
-0.169067821,-0.968277132,-0.468399825,-0.405993554,,,,
-0.171198065,-0.969238994,-0.470745183,-0.405793244,,,,
-0.173328248,-0.970217062,-0.47309843,-0.405607008,,,,
-0.175458129,-0.971211319,-0.475459346,-0.405434945,,,,
-0.177587469,-0.972221742,-0.477827713,-0.405277153,,,,
-0.179716026,-0.973248305,-0.480203309,-0.405133725,,,,
-0.181843562,-0.974290979,-0.482585912,-0.405004753,,,,
-0.183969836,-0.975349733,-0.484975298,-0.404890325,,,,
-0.18609461,-0.976424531,-0.487371242,-0.404790527,,,,
-0.188217646,-0.977515333,-0.489773518,-0.40470544,,,,
-0.190338705,-0.978622099,-0.492181899,-0.404635143,,,,
-0.19245755,-0.979744783,-0.494596157,-0.404579712,,,,
-0.194573945,-0.980883337,-0.497016063,-0.40453922,,,,
-0.196687653,-0.982037708,-0.499441386,-0.404513737,,,,
-0.198798439,-0.983207841,-0.501871896,-0.404503328,,,,
-0.200906069,-0.984393679,-0.50430736,-0.404508058,,,,
-0.203010309,-0.985595159,-0.506747545,-0.404527986,,,,
-0.205110926,-0.986812218,-0.509192217,-0.404563169,,,,
-0.207207688,-0.988044787,-0.511641143,-0.404613662,,,,
-0.209300364,-0.989292795,-0.514094086,-0.404679514,,,,
-0.211388725,-0.990556168,-0.516550811,-0.404760773,,,,
-0.21347254,-0.991834828,-0.519011082,-0.404857483,,,,
-0.215551583,-0.993128695,-0.52147466,-0.404969686,,,,
-0.217625626,-0.994437686,-0.523941309,-0.405097418,,,,
-0.219694443,-0.995761713,-0.526410791,-0.405240714,,,,
-0.221757811,-0.997100686,-0.528882866,-0.405399606,,,,
-0.223815506,-0.998454513,-0.531357295,-0.405574121,,,,
-0.225867306,-0.999823098,-0.53383384,-0.405764284,,,,
-0.22791299,-1.001206341,-0.536312259,-0.405970116,,,,
-0.22995234,-1.00260414,-0.538792314,-0.406191636,,,,
-0.231985138,-1.00401639,-0.541273764,-0.406428858,,,,
-0.234011167,-1.005442984,-0.543756369,-0.406681793,,,,
-0.236030212,-1.006883809,-0.546239887,-0.406950451,,,,
-0.23804206,-1.008338753,-0.548724078,-0.407234837,,,,
-0.2400465,-1.009807698,-0.551208702,-0.407534951,,,,
-0.242043321,-1.011290524,-0.553693517,-0.407850792,,,,
-0.244032315,-1.012787108,-0.556178283,-0.408182356,,,,
-0.246013276,-1.014297325,-0.558662759,-0.408529635,,,,
-0.247985997,-1.015821047,-0.561146705,-0.408892616,,,,
-0.249950277,-1.017358143,-0.56362988,-0.409271286,,,,
-0.251905913,-1.018908478,-0.566112044,-0.409665626,,,,
-0.253852706,-1.020471915,-0.568592957,-0.410075616,,,,
-0.255790459,-1.022048315,-0.57107238,-0.41050123,,,,
-0.257718975,-1.023637537,-0.573550074,-0.410942441,,,,
-0.259638061,-1.025239435,-0.576025798,-0.411399219,,,,
-0.261547526,-1.026853861,-0.578499316,-0.411871527,,,,
-0.263447179,-1.028480666,-0.580970389,-0.41235933,,,,
-0.265336833,-1.030119696,-0.58343878,-0.412862587,,,,
-0.267216303,-1.031770797,-0.585904252,-0.413381253,,,,
-0.269085404,-1.033433811,-0.588366569,-0.413915281,,,,
-0.270943957,-1.035108578,-0.590825496,-0.414464621,,,,
-0.272791782,-1.036794934,-0.593280796,-0.41502922,,,,
-0.274628701,-1.038492714,-0.595732238,-0.415609019,,,,
-0.276454542,-1.040201751,-0.598179586,-0.416203961,,,,
-0.278269132,-1.041921875,-0.60062261,-0.41681398,,,,
-0.2800723,-1.043652913,-0.603061077,-0.417439011,,,,
-0.28186388,-1.045394691,-0.605494756,-0.418078985,,,,
-0.283643707,-1.047147031,-0.607923419,-0.418733829,,,,
-0.285411619,-1.048909755,-0.610346836,-0.419403467,,,,
-0.287167454,-1.050682681,-0.61276478,-0.42008782,,,,
-0.288911057,-1.052465626,-0.615177024,-0.420786806,,,,
-0.290642271,-1.054258403,-0.617583344,-0.421500341,,,,
-0.292360945,-1.056060826,-0.619983515,-0.422228336,,,,
-0.294066928,-1.057872703,-0.622377313,-0.4229707,,,,
-0.295760074,-1.059693844,-0.624764518,-0.423727339,,,,
-0.297440238,-1.061524053,-0.62714491,-0.424498156,,,,
-0.299107278,-1.063363136,-0.629518268,-0.425283051,,,,
-0.300761055,-1.065210894,-0.631884376,-0.42608192,,,,
-0.302401433,-1.067067128,-0.634243018,-0.426894658,,,,
-0.304028277,-1.068931636,-0.636593978,-0.427721155,,,,
-0.305641458,-1.070804215,-0.638937044,-0.4285613,,,,
-0.307240847,-1.072684659,-0.641272003,-0.429414977,,,,
-0.308826319,-1.074572762,-0.643598647,-0.43028207,,,,
-0.310397752,-1.076468314,-0.645916767,-0.431162457,,,,
-0.311955026,-1.078371107,-0.648226155,-0.432056016,,,,
-0.313498024,-1.080280928,-0.650526607,-0.432962619,,,,
-0.315026634,-1.082197563,-0.65281792,-0.433882139,,,,
-0.316540744,-1.084120798,-0.655099892,-0.434814443,,,,
-0.318040247,-1.086050416,-0.657372323,-0.435759397,,,,
-0.319525037,-1.0879862,-0.659635017,-0.436716864,,,,
-0.320995014,-1.089927929,-0.661887776,-0.437686705,,,,
-0.322450079,-1.091875384,-0.664130407,-0.438668776,,,,
-0.323890135,-1.093828342,-0.666362718,-0.439662932,,,,
-0.325315091,-1.095786581,-0.66858452,-0.440669027,,,,
-0.326724857,-1.097749874,-0.670795623,-0.44168691,,,,
-0.328119346,-1.099717998,-0.672995843,-0.442716427,,,,
-0.329498476,-1.101690725,-0.675184995,-0.443757424,,,,
-0.330862166,-1.103667827,-0.677362898,-0.444809744,,,,
-0.332210339,-1.105649075,-0.679529374,-0.445873225,,,,
-0.333542922,-1.107634239,-0.681684243,-0.446947705,,,,
-0.334859843,-1.109623088,-0.683827332,-0.448033019,,,,
-0.336161036,-1.11161539,-0.685958468,-0.449129,,,,
-0.337446436,-1.113610913,-0.688077481,-0.450235478,,,,
-0.338715982,-1.115609421,-0.690184202,-0.451352282,,,,
-0.339969616,-1.117610682,-0.692278467,-0.452479236,,,,
-0.341207283,-1.119614459,-0.694360111,-0.453616164,,,,
-0.342428934,-1.121620517,-0.696428975,-0.454762887,,,,
-0.343634518,-1.123628619,-0.698484899,-0.455919226,,,,
-0.344823992,-1.125638528,-0.700527728,-0.457084996,,,,
-0.345997314,-1.127650006,-0.702557309,-0.458260013,,,,
-0.347154445,-1.129662815,-0.704573492,-0.459444089,,,,
-0.348295351,-1.131676715,-0.706576127,-0.460637036,,,,
-0.34942,-1.133691468,-0.70856507,-0.461838662,,,,
-0.350528364,-1.135706834,-0.710540177,-0.463048774,,,,
-0.351620418,-1.137722573,-0.712501309,-0.464267177,,,,
-0.352696139,-1.139738444,-0.714448328,-0.465493675,,,,
-0.35375551,-1.141754207,-0.7163811,-0.466728067,,,,
-0.354798515,-1.143769621,-0.718299491,-0.467970155,,,,
-0.355825142,-1.145784445,-0.720203373,-0.469219735,,,,
-0.356835384,-1.147798438,-0.72209262,-0.470476604,,,,
-0.357829234,-1.149811359,-0.723967108,-0.471740555,,,,
-0.358806691,-1.151822967,-0.725826715,-0.473011382,,,,
-0.359767757,-1.153833021,-0.727671324,-0.474288876,,,,
-0.360712436,-1.155841278,-0.729500821,-0.475572825,,,,
-0.361640737,-1.1578475,-0.731315092,-0.476863018,,,,
-0.36255267,-1.159851444,-0.733114028,-0.478159241,,,,
-0.363448251,-1.16185287,-0.734897524,-0.47946128,,,,
-0.364327498,-1.163851538,-0.736665476,-0.480768917,,,,
-0.365190431,-1.165847208,-0.738417783,-0.482081935,,,,
-0.366037077,-1.167839639,-0.740154348,-0.483400116,,,,
-0.366867462,-1.169828594,-0.741875077,-0.484723237,,,,
-0.367681618,-1.171813831,-0.743579879,-0.486051078,,,,
-0.36847958,-1.173795114,-0.745268665,-0.487383416,,,,
-0.369261386,-1.175772205,-0.74694135,-0.488720027,,,,
-0.370027076,-1.177744865,-0.748597852,-0.490060685,,,,
-0.370776695,-1.179712859,-0.750238092,-0.491405165,,,,
-0.371510291,-1.18167595,-0.751861994,-0.492753239,,,,
-0.372227915,-1.183633903,-0.753469486,-0.494104679,,,,
-0.372929621,-1.185586483,-0.755060498,-0.495459255,,,,
-0.373615465,-1.187533456,-0.756634964,-0.496816739,,,,
-0.37428551,-1.18947459,-0.758192819,-0.498176897,,,,
-0.374939818,-1.191409653,-0.759734005,-0.4995395,,,,
-0.375578456,-1.193338413,-0.761258464,-0.500904314,,,,
-0.376201495,-1.19526064,-0.762766143,-0.502271106,,,,
-0.376809008,-1.197176105,-0.764256991,-0.503639642,,,,
-0.377401072,-1.19908458,-0.765730961,-0.505009688,,,,
-0.377977766,-1.200985837,-0.767188009,-0.506381008,,,,
-0.378539173,-1.202879652,-0.768628094,-0.507753366,,,,
-0.379085379,-1.204765799,-0.770051178,-0.509126527,,,,
-0.379616472,-1.206644055,-0.771457228,-0.510500253,,,,
-0.380132545,-1.208514197,-0.772846212,-0.511874308,,,,
-0.380633692,-1.210376006,-0.774218103,-0.513248454,,,,
-0.381120013,-1.212229261,-0.775572876,-0.514622452,,,,
-0.381591607,-1.214073745,-0.776910509,-0.515996066,,,,
-0.382048579,-1.21590924,-0.778230986,-0.517369057,,,,
-0.382491036,-1.217735532,-0.779534291,-0.518741185,,,,
-0.382919089,-1.219552407,-0.780820412,-0.520112213,,,,
-0.383332849,-1.221359653,-0.782089343,-0.521481902,,,,
-0.383732433,-1.22315706,-0.783341077,-0.522850012,,,,
-0.38411796,-1.224944418,-0.784575614,-0.524216305,,,,
-0.384489551,-1.226721521,-0.785792955,-0.525580542,,,,
-0.384847331,-1.228488164,-0.786993105,-0.526942485,,,,
-0.385191427,-1.230244142,-0.788176073,-0.528301895,,,,
-0.385521969,-1.231989254,-0.78934187,-0.529658532,,,,
-0.385839089,-1.2337233,-0.790490511,-0.53101216,,,,
-0.386142925,-1.235446082,-0.791622014,-0.53236254,,,,
-0.386433612,-1.237157404,-0.792736401,-0.533709434,,,,
-0.386711294,-1.238857071,-0.793833696,-0.535052606,,,,
-0.386976113,-1.240544892,-0.794913928,-0.536391817,,,,
-0.387228215,-1.242220676,-0.795977126,-0.537726833,,,,
-0.38746775,-1.243884235,-0.797023327,-0.539057416,,,,
-0.387694868,-1.245535383,-0.798052568,-0.540383331,,,,
-0.387909725,-1.247173936,-0.799064889,-0.541704344,,,,
-0.388112476,-1.248799713,-0.800060335,-0.543020219,,,,
-0.38830328,-1.250412534,-0.801038953,-0.544330724,,,,
-0.388482299,-1.252012222,-0.802000793,-0.545635626,,,,
-0.388649697,-1.253598601,-0.80294591,-0.546934692,,,,
-0.388805639,-1.255171501,-0.803874361,-0.548227691,,,,
-0.388950296,-1.256730749,-0.804786205,-0.549514393,,,,
-0.389083836,-1.258276178,-0.805681507,-0.550794568,,,,
-0.389206435,-1.259807622,-0.806560331,-0.552067987,,,,
-0.389318267,-1.261324919,-0.807422749,-0.553334422,,,,
-0.389419509,-1.262827908,-0.808268833,-0.554593647,,,,
-0.389510343,-1.264316431,-0.809098658,-0.555845436,,,,
-0.38959095,-1.265790332,-0.809912304,-0.557089564,,,,
-0.389661513,-1.267249458,-0.810709852,-0.558325809,,,,
-0.38972222,-1.268693658,-0.811491388,-0.559553947,,,,
-0.389773259,-1.270122786,-0.812257,-0.560773758,,,,
-0.38981482,-1.271536695,-0.813006779,-0.561985022,,,,
-0.389847096,-1.272935244,-0.81374082,-0.56318752,,,,
-0.38987028,-1.274318292,-0.814459218,-0.564381036,,,,
-0.389884569,-1.275685703,-0.815162075,-0.565565354,,,,
-0.389890162,-1.277037342,-0.815849494,-0.566740259,,,,
-0.389887256,-1.278373077,-0.816521581,-0.567905539,,,,
-0.389876056,-1.279692781,-0.817178444,-0.569060982,,,,
-0.389856763,-1.280996326,-0.817820196,-0.570206379,,,,
-0.389829583,-1.28228359,-0.818446951,-0.571341521,,,,
-0.389794722,-1.283554454,-0.819058827,-0.572466202,,,,
-0.38975239,-1.284808798,-0.819655945,-0.573580217,,,,
-0.389702796,-1.28604651,-0.820238427,-0.574683363,,,,
-0.389646151,-1.287267478,-0.8208064,-0.575775439,,,,
-0.389582669,-1.288471594,-0.821359992,-0.576856245,,,,
-0.389512565,-1.289658751,-0.821899335,-0.577925583,,,,
-0.389436053,-1.290828848,-0.822424563,-0.578983257,,,,
-0.389353352,-1.291981785,-0.822935813,-0.580029074,,,,
-0.38926468,-1.293117466,-0.823433225,-0.581062841,,,,
-0.389170257,-1.294235797,-0.82391694,-0.582084367,,,,
-0.389070304,-1.295336689,-0.824387104,-0.583093466,,,,
-0.388965044,-1.296420053,-0.824843865,-0.584089951,,,,
-0.3888547,-1.297485807,-0.82528737,-0.585073638,,,,
-0.388739497,-1.298533869,-0.825717775,-0.586044344,,,,
-0.388619661,-1.299564161,-0.826135232,-0.587001892,,,,
-0.388495418,-1.30057661,-0.8265399,-0.587946102,,,,
-0.388366997,-1.301571143,-0.826931938,-0.588876799,,,,
-0.388234627,-1.302547692,-0.827311509,-0.589793811,,,,
-0.388098536,-1.303506193,-0.827678777,-0.590696967,,,,
-0.387958956,-1.304446582,-0.828033909,-0.591586098,,,,
-0.387816118,-1.305368803,-0.828377074,-0.592461037,,,,
-0.387670255,-1.3062728,-0.828708444,-0.593321623,,,,
-0.387521598,-1.307158519,-0.829028192,-0.594167692,,,,
-0.387370382,-1.308025914,-0.829336495,-0.594999086,,,,
-0.38721684,-1.308874937,-0.82963353,-0.595815649,,,,
-0.387061209,-1.309705547,-0.829919478,-0.596617227,,,,
-0.386903722,-1.310517705,-0.83019452,-0.597403667,,,,
-0.386744616,-1.311311375,-0.830458842,-0.598174823,,,,
-0.386584128,-1.312086524,-0.83071263,-0.598930546,,,,
-0.386422493,-1.312843124,-0.830956072,-0.599670694,,,,
-0.38625995,-1.313581148,-0.831189358,-0.600395126,,,,
-0.386096735,-1.314300574,-0.831412681,-0.601103703,,,,
-0.385933086,-1.315001382,-0.831626236,-0.601796289,,,,
-0.385769241,-1.315683558,-0.831830217,-0.602472752,,,,
-0.385605438,-1.316347088,-0.832024823,-0.603132961,,,,
-0.385441916,-1.316991963,-0.832210254,-0.603776789,,,,
-0.385278913,-1.317618178,-0.83238671,-0.604404112,,,,
-0.385116667,-1.318225728,-0.832554396,-0.605014807,,,,
-0.384955416,-1.318814617,-0.832713515,-0.605608755,,,,
-0.384795399,-1.319384846,-0.832864274,-0.606185842,,,,
-0.384636855,-1.319936424,-0.833006881,-0.606745952,,,,
-0.384480021,-1.320469362,-0.833141545,-0.607288976,,,,
-0.384325134,-1.320983673,-0.833268477,-0.607814807,,,,
-0.384172434,-1.321479375,-0.83338789,-0.608323339,,,,
-0.384022157,-1.321956489,-0.833499997,-0.608814472,,,,
-0.38387454,-1.322415038,-0.833605014,-0.609288108,,,,
-0.383729821,-1.32285505,-0.833703157,-0.609744149,,,,
-0.383588234,-1.323276555,-0.833794644,-0.610182505,,,,
-0.383450017,-1.323679587,-0.833879694,-0.610603086,,,,
-0.383315405,-1.324064184,-0.833958528,-0.611005805,,,,
-0.383184631,-1.324430386,-0.834031366,-0.611390578,,,,
-0.383057932,-1.324778236,-0.834098431,-0.611757327,,,,
-0.382935539,-1.325107782,-0.834159948,-0.612105973,,,,
-0.382817686,-1.325419074,-0.83421614,-0.612436443,,,,
-0.382704605,-1.325712165,-0.834267234,-0.612748665,,,,
-0.382596528,-1.325987112,-0.834313456,-0.613042573,,,,
-0.382493685,-1.326243975,-0.834355033,-0.613318101,,,,
-0.382396305,-1.326482817,-0.834392195,-0.613575188,,,,
-0.382304617,-1.326703705,-0.83442517,-0.613813776,,,,
-0.38221885,-1.326906708,-0.834454188,-0.61403381,,,,
-0.38213923,-1.327091898,-0.834479481,-0.614235238,,,,
-0.382065982,-1.327259353,-0.834501279,-0.614418011,,,,
-0.381999332,-1.32740915,-0.834519815,-0.614582085,,,,
-0.381939502,-1.327541371,-0.834535322,-0.614727417,,,,
-0.381886716,-1.327656103,-0.834548033,-0.614853968,,,,
-0.381841194,-1.327753434,-0.834558181,-0.614961702,,,,
-0.381803157,-1.327833454,-0.834566001,-0.615050587,,,,
-0.381772822,-1.327896259,-0.834571727,-0.615120595,,,,
-0.381750408,-1.327941946,-0.834575595,-0.615171698,,,,
-0.381736129,-1.327970615,-0.83457784,-0.615203875,,,,
-0.381730201,-1.32798237,-0.834578698,-0.615217106,,,,
-0.381732837,-1.327977319,-0.834578405,-0.615211375,,,,
-0.381744247,-1.327955569,-0.834577196,-0.61518667,,,,
-0.381764642,-1.327917234,-0.834575309,-0.61514298,,,,
-0.381794231,-1.32786243,-0.834572979,-0.615080301,,,,
-0.381833219,-1.327791274,-0.834570443,-0.614998628,,,,
-0.381881812,-1.327703887,-0.834567938,-0.614897962,,,,
-0.381940213,-1.327600394,-0.8345657,-0.614778307,,,,
-0.382008623,-1.327480922,-0.834563965,-0.61463967,,,,
-0.382087243,-1.3273456,-0.83456297,-0.614482061,,,,
-0.38217627,-1.32719456,-0.83456295,-0.614305493,,,,
-0.382275901,-1.327027939,-0.834564142,-0.614109984,,,,
-0.38238633,-1.326845873,-0.834566782,-0.613895554,,,,
-0.382507748,-1.326648503,-0.834571104,-0.613662225,,,,
-0.382640346,-1.326435973,-0.834577344,-0.613410025,,,,
-0.382784312,-1.326208429,-0.834585737,-0.613138983,,,,
-0.382939833,-1.325966019,-0.834596516,-0.612849133,,,,
-0.383107093,-1.325708894,-0.834609915,-0.612540511,,,,
-0.383286272,-1.325437209,-0.834626168,-0.612213156,,,,
-0.383477553,-1.325151118,-0.834645507,-0.611867113,,,,
-0.383681111,-1.324850782,-0.834668165,-0.611502425,,,,
-0.383897122,-1.324536362,-0.834694371,-0.611119144,,,,
-0.38412576,-1.32420802,-0.834724358,-0.610717321,,,,
-0.384367194,-1.323865923,-0.834758356,-0.610297013,,,,
-0.384621595,-1.32351024,-0.834796592,-0.609858278,,,,
-0.384889127,-1.323141141,-0.834839297,-0.609401178,,,,
-0.385169955,-1.322758799,-0.834886696,-0.60892578,,,,
-0.38546424,-1.32236339,-0.834939017,-0.60843215,,,,
-0.385772141,-1.321955092,-0.834996485,-0.607920361,,,,
-0.386093813,-1.321534084,-0.835059325,-0.607390488,,,,
-0.386429412,-1.321100547,-0.83512776,-0.606842609,,,,
-0.386779087,-1.320654668,-0.835202013,-0.606276803,,,,
-0.387142989,-1.320196631,-0.835282305,-0.605693157,,,,
-0.387521263,-1.319726625,-0.835368856,-0.605091755,,,,
-0.387914052,-1.31924484,-0.835461885,-0.60447269,,,,
-0.388321497,-1.318751468,-0.835561609,-0.603836053,,,,
-0.388743737,-1.318246705,-0.835668246,-0.603181942,,,,
-0.389180907,-1.317730746,-0.83578201,-0.602510455,,,,
-0.38963314,-1.317203789,-0.835903114,-0.601821695,,,,
-0.390100565,-1.316666034,-0.836031771,-0.601115766,,,,
-0.390583309,-1.316117683,-0.836168191,-0.600392778,,,,
-0.391081497,-1.315558939,-0.836312585,-0.59965284,,,,
-0.391595251,-1.314990009,-0.836465158,-0.598896067,,,,
-0.392124688,-1.314411097,-0.836626118,-0.598122576,,,,
-0.392669925,-1.313822415,-0.83679567,-0.597332486,,,,
-0.393231074,-1.31322417,-0.836974015,-0.596525921,,,,
-0.393808246,-1.312616575,-0.837161354,-0.595703004,,,,
-0.394401546,-1.311999844,-0.837357889,-0.594863865,,,,
-0.395011079,-1.311374192,-0.837563815,-0.594008634,,,,
-0.395636946,-1.310739833,-0.837779328,-0.593137445,,,,
-0.396279245,-1.310096987,-0.838004623,-0.592250435,,,,
-0.396938071,-1.309445872,-0.838239892,-0.591347741,,,,
-0.397613515,-1.308786708,-0.838485325,-0.590429506,,,,
-0.398305666,-1.308119717,-0.838741109,-0.589495875,,,,
-0.39901461,-1.307445122,-0.839007431,-0.588546994,,,,
-0.399740429,-1.306763146,-0.839284475,-0.587583012,,,,
-0.400483203,-1.306074015,-0.839572423,-0.586604083,,,,
-0.401243007,-1.305377956,-0.839871455,-0.585610359,,,,
-0.402019917,-1.304675195,-0.840181749,-0.584602,,,,
-0.402814,-1.30396596,-0.84050348,-0.583579163,,,,
-0.403625324,-1.303250482,-0.840836822,-0.582542011,,,,
-0.404453952,-1.30252899,-0.841181946,-0.581490708,,,,
-0.405299945,-1.301801715,-0.841539021,-0.580425422,,,,
-0.406163361,-1.30106889,-0.841908213,-0.579346321,,,,
-0.407044252,-1.300330747,-0.842289686,-0.578253576,,,,
-0.40794267,-1.29958752,-0.842683603,-0.577147362,,,,
-0.408858661,-1.298839442,-0.843090123,-0.576027854,,,,
-0.409792272,-1.298086749,-0.843509403,-0.57489523,,,,
-0.410743541,-1.297329677,-0.843941597,-0.573749671,,,,
-0.411712507,-1.296568461,-0.844386858,-0.572591359,,,,
-0.412699204,-1.295803337,-0.844845335,-0.571420479,,,,
-0.413703663,-1.295034544,-0.845317175,-0.570237218,,,,
-0.414725912,-1.294262318,-0.845802522,-0.569041763,,,,
-0.415765976,-1.293486897,-0.846301519,-0.567834306,,,,
-0.416823875,-1.29270852,-0.846814304,-0.56661504,,,,
-0.417899627,-1.291927424,-0.847341015,-0.565384158,,,,
-0.418993248,-1.29114385,-0.847881784,-0.564141858,,,,
-0.420104747,-1.290358035,-0.848436744,-0.562888338,,,,
-0.421234133,-1.28957022,-0.849006022,-0.561623798,,,,
-0.422381411,-1.288780642,-0.849589744,-0.560348439,,,,
-0.423546582,-1.287989542,-0.850188033,-0.559062466,,,,
-0.424729643,-1.287197159,-0.850801008,-0.557766084,,,,
-0.425930589,-1.286403732,-0.851428788,-0.5564595,,,,
-0.427149412,-1.2856095,-0.852071487,-0.555142923,,,,
-0.428386099,-1.284814703,-0.852729215,-0.553816562,,,,
-0.429640636,-1.28401958,-0.853402082,-0.552480631,,,,
-0.430913002,-1.283224368,-0.854090193,-0.551135341,,,,
-0.432203177,-1.282429307,-0.854793651,-0.549780907,,,,
-0.433511135,-1.281634635,-0.855512555,-0.548417547,,,,
-0.434836847,-1.28084059,-0.856247003,-0.547045477,,,,
-0.436180281,-1.280047409,-0.856997088,-0.545664917,,,,
-0.437541402,-1.279255329,-0.8577629,-0.544276087,,,,
-0.438920172,-1.278464587,-0.858544529,-0.542879207,,,,
-0.440316549,-1.277675419,-0.859342057,-0.541474502,,,,
-0.441730487,-1.27688806,-0.860155568,-0.540062194,,,,
-0.443161938,-1.276102744,-0.860985139,-0.538642509,,,,
-0.444610851,-1.275319707,-0.861830845,-0.537215673,,,,
-0.446077171,-1.274539181,-0.86269276,-0.535781913,,,,
-0.44756084,-1.273761399,-0.863570952,-0.534341457,,,,
-0.449061795,-1.272986594,-0.864465487,-0.532894534,,,,
-0.450579974,-1.272214995,-0.865376428,-0.531441375,,,,
-0.452115307,-1.271446833,-0.866303836,-0.52998221,,,,
-0.453667725,-1.270682338,-0.867247765,-0.528517272,,,,
-0.455237153,-1.269921738,-0.868208271,-0.527046792,,,,
-0.456823513,-1.269165259,-0.869185402,-0.525571003,,,,
-0.458426725,-1.268413128,-0.870179206,-0.524090141,,,,
-0.460046706,-1.26766557,-0.871189727,-0.522604439,,,,
-0.46168337,-1.266922809,-0.872217005,-0.521114134,,,,
-0.463336625,-1.266185067,-0.873261077,-0.519619459,,,,
-0.465006379,-1.265452566,-0.874321977,-0.518120653,,,,
-0.466692537,-1.264725526,-0.875399736,-0.516617951,,,,
-0.468395,-1.264004166,-0.876494382,-0.515111592,,,,
-0.470113664,-1.263288704,-0.877605939,-0.513601812,,,,
-0.471848426,-1.262579354,-0.878734428,-0.51208885,,,,
-0.473599177,-1.261876333,-0.879879866,-0.510572944,,,,
-0.475365807,-1.261179853,-0.881042268,-0.509054333,,,,
-0.4771482,-1.260490126,-0.882221645,-0.507533254,,,,
-0.478946241,-1.259807361,-0.883418004,-0.506009948,,,,
-0.48075981,-1.259131768,-0.884631352,-0.504484653,,,,
-0.482588784,-1.258463552,-0.885861688,-0.502957609,,,,
-0.484433037,-1.257802919,-0.887109011,-0.501429054,,,,
-0.486292441,-1.257150073,-0.888373316,-0.499899227,,,,
-0.488166865,-1.256505215,-0.889654593,-0.498368368,,,,
-0.490056175,-1.255868544,-0.890952832,-0.496836716,,,,
-0.491960234,-1.255240258,-0.892268017,-0.495304509,,,,
-0.493878903,-1.254620554,-0.89360013,-0.493771986,,,,
-0.495812039,-1.254009626,-0.894949148,-0.492239385,,,,
-0.497759498,-1.253407665,-0.896315048,-0.490706945,,,,
-0.499721132,-1.252814862,-0.897697801,-0.489174903,,,,
-0.50169679,-1.252231405,-0.899097375,-0.487643496,,,,
-0.503686321,-1.25165748,-0.900513735,-0.486112961,,,,
-0.505689569,-1.251093271,-0.901946845,-0.484583536,,,,
-0.507706376,-1.250538959,-0.903396662,-0.483055455,,,,
-0.509736581,-1.249994725,-0.904863142,-0.481528954,,,,
-0.511780022,-1.249460745,-0.906346237,-0.480004268,,,,
-0.513836533,-1.248937195,-0.907845897,-0.478481631,,,,
-0.515905947,-1.248424247,-0.909362067,-0.476961276,,,,
-0.517988094,-1.247922073,-0.91089469,-0.475443437,,,,
-0.520082801,-1.24743084,-0.912443706,-0.473928345,,,,
-0.522189893,-1.246950714,-0.91400905,-0.472416231,,,,
-0.524309193,-1.246481859,-0.915590657,-0.470907326,,,,
-0.526440522,-1.246024435,-0.917188455,-0.469401858,,,,
-0.528583698,-1.245578602,-0.918802372,-0.467900057,,,,
-0.530738538,-1.245144514,-0.920432332,-0.466402149,,,,
-0.532904856,-1.244722326,-0.922078255,-0.464908361,,,,
-0.535082463,-1.244312188,-0.923740059,-0.463418918,,,,
-0.537271169,-1.243914249,-0.925417658,-0.461934044,,,,
-0.539470783,-1.243528654,-0.927110963,-0.460453963,,,,
-0.541681111,-1.243155547,-0.928819884,-0.458978896,,,,
-0.543901955,-1.242795068,-0.930544324,-0.457509063,,,,
-0.546133119,-1.242447354,-0.932284186,-0.456044684,,,,
-0.548374401,-1.24211254,-0.93403937,-0.454585976,,,,
-0.550625601,-1.241790759,-0.935809772,-0.453133157,,,,
-0.552886515,-1.24148214,-0.937595285,-0.451686441,,,,
-0.555156937,-1.241186809,-0.939395799,-0.450246042,,,,
-0.55743666,-1.240904891,-0.941211203,-0.448812172,,,,
-0.559725475,-1.240636506,-0.94304138,-0.447385041,,,,
-0.562023172,-1.240381772,-0.944886212,-0.445964859,,,,
-0.564329538,-1.240140804,-0.946745577,-0.444551833,,,,
-0.566644361,-1.239913715,-0.948619353,-0.443146169,,,,
-0.568967424,-1.239700614,-0.950507412,-0.44174807,,,,
-0.571298511,-1.239501607,-0.952409624,-0.44035774,,,,
-0.573637403,-1.239316797,-0.954325858,-0.438975378,,,,
-0.575983882,-1.239146285,-0.956255977,-0.437601184,,,,
-0.578337725,-1.238990168,-0.958199844,-0.436235354,,,,
-0.580698711,-1.23884854,-0.960157319,-0.434878083,,,,
-0.583066617,-1.238721492,-0.962128258,-0.433529565,,,,
-0.585441216,-1.238609113,-0.964112516,-0.43218999,,,,
-0.587822283,-1.238511488,-0.966109943,-0.430859547,,,,
-0.590209591,-1.238428697,-0.96812039,-0.429538425,,,,
-0.592602911,-1.238360821,-0.970143702,-0.428226807,,,,
-0.595002014,-1.238307935,-0.972179724,-0.426924877,,,,
-0.597406669,-1.238270111,-0.974228296,-0.425632816,,,,
-0.599816646,-1.238247418,-0.976289258,-0.424350801,,,,
-0.602231711,-1.238239923,-0.978362446,-0.42307901,,,,
-0.60465163,-1.238247688,-0.980447695,-0.421817617,,,,
-0.607076171,-1.238270774,-0.982544835,-0.420566794,,,,
-0.609505098,-1.238309236,-0.984653697,-0.41932671,,,,
